pm25,pm10,o3,no2,so2,co,aqi,temperature,humidity,pressure,wind_speed,city,timestamp,ingestion_timestamp,hour,day,month,day_of_week,target_aqi,target_day
11.4,22.1,36.0,16.9,5.9,0.23,50.0,28.5,85.0,1003.2,11.7,"Karachi, Pakistan",2026-05-15 17:00:00,2026-05-15 17:00:00,17,15,5,4,0.0,2026-05-18
11.0,21.1,37.0,16.2,5.9,0.212,50.0,28.7,83.0,1003.3,12.8,"Karachi, Pakistan",2026-05-15 18:00:00,2026-05-15 18:00:00,18,15,5,4,0.0,2026-05-18
10.1,19.7,40.0,13.8,5.5,0.192,50.0,28.5,84.0,1003.3,13.7,"Karachi, Pakistan",2026-05-15 19:00:00,2026-05-15 19:00:00,19,15,5,4,0.0,2026-05-18
9.3,19.2,44.0,10.3,4.8,0.171,50.0,28.2,85.0,1002.8,12.6,"Karachi, Pakistan",2026-05-15 20:00:00,2026-05-15 20:00:00,20,15,5,4,0.0,2026-05-18
9.1,19.6,48.0,7.6,4.4,0.157,50.0,28.0,86.0,1002.4,10.9,"Karachi, Pakistan",2026-05-15 21:00:00,2026-05-15 21:00:00,21,15,5,4,0.0,2026-05-18
9.5,22.4,49.0,6.6,4.4,0.149,50.0,27.9,86.0,1002.7,10.6,"Karachi, Pakistan",2026-05-15 22:00:00,2026-05-15 22:00:00,22,15,5,4,0.0,2026-05-18
10.2,25.6,50.0,6.3,4.6,0.148,50.0,27.8,86.0,1003.2,9.1,"Karachi, Pakistan",2026-05-15 23:00:00,2026-05-15 23:00:00,23,15,5,4,0.0,2026-05-18
11.4,28.2,51.0,6.9,5.3,0.161,50.0,27.7,86.0,1003.5,9.6,"Karachi, Pakistan",2026-05-16 00:00:00,2026-05-16 00:00:00,0,16,5,5,0.0,2026-05-19
12.4,30.6,53.0,7.5,5.6,0.205,51.0,27.6,86.0,1003.8,9.0,"Karachi, Pakistan",2026-05-16 01:00:00,2026-05-16 01:00:00,1,16,5,5,0.0,2026-05-19
15.7,44.4,57.0,8.2,6.1,0.263,51.0,28.5,79.0,1004.3,8.8,"Karachi, Pakistan",2026-05-16 02:00:00,2026-05-16 02:00:00,2,16,5,5,0.0,2026-05-19
17.5,51.1,63.0,8.3,6.4,0.297,51.0,29.7,71.0,1004.8,9.8,"Karachi, Pakistan",2026-05-16 03:00:00,2026-05-16 03:00:00,3,16,5,5,0.0,2026-05-19
19.2,55.9,75.0,7.1,6.5,0.283,51.0,31.0,65.0,1005.3,10.8,"Karachi, Pakistan",2026-05-16 04:00:00,2026-05-16 04:00:00,4,16,5,5,0.0,2026-05-19
20.7,59.4,91.0,5.4,6.4,0.244,52.0,31.8,61.0,1005.2,11.8,"Karachi, Pakistan",2026-05-16 05:00:00,2026-05-16 05:00:00,5,16,5,5,0.0,2026-05-19
22.1,62.9,102.0,4.0,6.2,0.215,52.0,32.8,58.0,1005.1,12.8,"Karachi, Pakistan",2026-05-16 06:00:00,2026-05-16 06:00:00,6,16,5,5,0.0,2026-05-19
22.6,65.4,106.0,3.4,5.9,0.208,53.0,33.0,57.0,1004.7,14.2,"Karachi, Pakistan",2026-05-16 07:00:00,2026-05-16 07:00:00,7,16,5,5,0.0,2026-05-19
23.0,67.5,105.0,3.2,5.4,0.212,54.0,33.3,55.0,1004.3,13.4,"Karachi, Pakistan",2026-05-16 08:00:00,2026-05-16 08:00:00,8,16,5,5,0.0,2026-05-19
23.5,70.5,102.0,3.5,5.1,0.221,55.0,33.2,55.0,1004.0,13.9,"Karachi, Pakistan",2026-05-16 09:00:00,2026-05-16 09:00:00,9,16,5,5,0.0,2026-05-19
24.0,73.8,96.0,4.1,5.0,0.239,55.0,32.6,57.0,1003.6,14.3,"Karachi, Pakistan",2026-05-16 10:00:00,2026-05-16 10:00:00,10,16,5,5,0.0,2026-05-19
24.7,77.5,87.0,5.3,5.0,0.264,56.0,31.8,61.0,1003.2,14.4,"Karachi, Pakistan",2026-05-16 11:00:00,2026-05-16 11:00:00,11,16,5,5,0.0,2026-05-19
27.0,86.6,86.0,8.0,5.6,0.282,57.0,31.2,63.0,1003.2,13.1,"Karachi, Pakistan",2026-05-16 12:00:00,2026-05-16 12:00:00,12,16,5,5,0.0,2026-05-19
27.1,87.3,74.0,11.1,5.7,0.29,59.0,30.0,69.0,1003.4,12.6,"Karachi, Pakistan",2026-05-16 13:00:00,2026-05-16 13:00:00,13,16,5,5,0.0,2026-05-19
26.5,82.7,57.0,15.3,5.8,0.291,60.0,28.9,76.0,1003.5,11.5,"Karachi, Pakistan",2026-05-16 14:00:00,2026-05-16 14:00:00,14,16,5,5,0.0,2026-05-19
25.0,75.7,44.0,19.0,6.0,0.285,61.0,28.5,80.0,1004.2,10.4,"Karachi, Pakistan",2026-05-16 15:00:00,2026-05-16 15:00:00,15,16,5,5,0.0,2026-05-19
23.2,66.6,37.0,21.9,6.4,0.268,62.0,28.2,83.0,1004.8,9.3,"Karachi, Pakistan",2026-05-16 16:00:00,2026-05-16 16:00:00,16,16,5,5,0.0,2026-05-19
22.9,61.2,32.0,24.1,6.9,0.242,63.0,28.0,84.0,1005.4,9.9,"Karachi, Pakistan",2026-05-16 17:00:00,2026-05-16 17:00:00,17,16,5,5,0.0,2026-05-19
22.5,59.5,31.0,24.3,7.0,0.216,64.0,28.1,85.0,1005.2,11.2,"Karachi, Pakistan",2026-05-16 18:00:00,2026-05-16 18:00:00,18,16,5,5,0.0,2026-05-19
21.5,57.3,34.0,21.0,6.4,0.189,65.0,27.8,87.0,1005.2,11.9,"Karachi, Pakistan",2026-05-16 19:00:00,2026-05-16 19:00:00,19,16,5,5,0.0,2026-05-19
20.4,56.1,39.0,15.5,5.5,0.161,66.0,27.4,89.0,1004.8,11.5,"Karachi, Pakistan",2026-05-16 20:00:00,2026-05-16 20:00:00,20,16,5,5,0.0,2026-05-19
19.2,54.4,44.0,11.0,4.8,0.142,67.0,27.2,88.0,1004.6,11.9,"Karachi, Pakistan",2026-05-16 21:00:00,2026-05-16 21:00:00,21,16,5,5,0.0,2026-05-19
18.3,52.2,47.0,8.4,4.4,0.136,68.0,27.0,88.0,1004.5,11.7,"Karachi, Pakistan",2026-05-16 22:00:00,2026-05-16 22:00:00,22,16,5,5,0.0,2026-05-19
17.8,51.9,49.0,6.7,4.1,0.139,69.0,27.0,87.0,1004.6,12.0,"Karachi, Pakistan",2026-05-16 23:00:00,2026-05-16 23:00:00,23,16,5,5,0.0,2026-05-19
18.1,54.5,52.0,5.4,4.0,0.15,70.0,27.1,88.0,1004.8,12.7,"Karachi, Pakistan",2026-05-17 00:00:00,2026-05-17 00:00:00,0,17,5,6,0.0,2026-05-20
17.8,51.0,53.0,5.9,4.5,0.176,70.0,27.0,88.0,1005.2,11.7,"Karachi, Pakistan",2026-05-17 01:00:00,2026-05-17 01:00:00,1,17,5,6,0.0,2026-05-20
19.5,60.3,56.0,6.6,5.2,0.211,71.0,27.6,82.0,1005.7,12.4,"Karachi, Pakistan",2026-05-17 02:00:00,2026-05-17 02:00:00,2,17,5,6,0.0,2026-05-20
22.2,72.6,62.0,6.8,5.8,0.231,71.0,28.9,74.0,1006.2,12.3,"Karachi, Pakistan",2026-05-17 03:00:00,2026-05-17 03:00:00,3,17,5,6,0.0,2026-05-20
24.9,78.7,75.0,5.9,6.1,0.224,71.0,30.5,64.0,1006.7,12.5,"Karachi, Pakistan",2026-05-17 04:00:00,2026-05-17 04:00:00,4,17,5,6,0.0,2026-05-20
27.1,86.4,92.0,4.5,6.3,0.202,72.0,32.0,56.0,1007.0,13.1,"Karachi, Pakistan",2026-05-17 05:00:00,2026-05-17 05:00:00,5,17,5,6,0.0,2026-05-20
27.9,88.9,104.0,3.4,6.3,0.186,72.0,33.3,44.0,1007.2,13.5,"Karachi, Pakistan",2026-05-17 06:00:00,2026-05-17 06:00:00,6,17,5,6,0.0,2026-05-20
27.3,89.6,107.0,2.9,6.0,0.182,73.0,33.7,45.0,1006.9,14.5,"Karachi, Pakistan",2026-05-17 07:00:00,2026-05-17 07:00:00,7,17,5,6,0.0,2026-05-20
25.9,85.0,105.0,2.7,5.5,0.184,73.0,33.9,44.0,1006.4,14.7,"Karachi, Pakistan",2026-05-17 08:00:00,2026-05-17 08:00:00,8,17,5,6,0.0,2026-05-20
24.8,80.6,101.0,2.9,5.2,0.188,74.0,33.8,45.0,1005.8,15.2,"Karachi, Pakistan",2026-05-17 09:00:00,2026-05-17 09:00:00,9,17,5,6,0.0,2026-05-20
23.7,76.4,95.0,3.4,5.1,0.198,74.0,33.2,46.0,1005.1,15.4,"Karachi, Pakistan",2026-05-17 10:00:00,2026-05-17 10:00:00,10,17,5,6,0.0,2026-05-20
22.9,71.7,88.0,4.3,5.2,0.21,74.0,32.2,52.0,1004.6,15.3,"Karachi, Pakistan",2026-05-17 11:00:00,2026-05-17 11:00:00,11,17,5,6,0.0,2026-05-20
26.0,86.1,82.0,5.7,5.3,0.217,74.0,31.1,63.0,1004.4,15.1,"Karachi, Pakistan",2026-05-17 12:00:00,2026-05-17 12:00:00,12,17,5,6,0.0,2026-05-20
25.6,77.8,72.0,7.8,5.3,0.213,73.0,29.6,71.0,1004.4,14.6,"Karachi, Pakistan",2026-05-17 13:00:00,2026-05-17 13:00:00,13,17,5,6,0.0,2026-05-20
25.7,70.1,58.0,10.6,5.4,0.203,73.0,28.4,79.0,1004.5,13.6,"Karachi, Pakistan",2026-05-17 14:00:00,2026-05-17 14:00:00,14,17,5,6,0.0,2026-05-20
23.4,60.3,47.0,12.6,5.4,0.192,73.0,28.0,81.0,1004.7,13.4,"Karachi, Pakistan",2026-05-17 15:00:00,2026-05-17 15:00:00,15,17,5,6,0.0,2026-05-20
22.2,54.0,43.0,13.1,5.5,0.182,73.0,27.9,82.0,1005.2,14.1,"Karachi, Pakistan",2026-05-17 16:00:00,2026-05-17 16:00:00,16,17,5,6,0.0,2026-05-20
22.5,54.1,43.0,12.7,5.5,0.172,73.0,27.7,83.0,1005.7,14.3,"Karachi, Pakistan",2026-05-17 17:00:00,2026-05-17 17:00:00,17,17,5,6,0.0,2026-05-20
22.7,54.4,44.0,11.7,5.4,0.162,73.0,28.0,80.0,1005.3,14.6,"Karachi, Pakistan",2026-05-17 18:00:00,2026-05-17 18:00:00,18,17,5,6,0.0,2026-05-20
22.3,53.2,46.0,9.9,5.0,0.151,73.0,27.7,83.0,1005.1,13.7,"Karachi, Pakistan",2026-05-17 19:00:00,2026-05-17 19:00:00,19,17,5,6,0.0,2026-05-20
21.5,51.7,49.0,7.5,4.3,0.14,73.0,27.4,85.0,1004.4,13.9,"Karachi, Pakistan",2026-05-17 20:00:00,2026-05-17 20:00:00,20,17,5,6,0.0,2026-05-20
20.7,51.2,52.0,5.7,3.9,0.133,73.0,27.2,86.0,1004.0,13.9,"Karachi, Pakistan",2026-05-17 21:00:00,2026-05-17 21:00:00,21,17,5,6,0.0,2026-05-20
20.0,50.5,54.0,4.8,3.8,0.129,73.0,27.1,87.0,1003.8,13.3,"Karachi, Pakistan",2026-05-17 22:00:00,2026-05-17 22:00:00,22,17,5,6,0.0,2026-05-20
19.4,49.0,55.0,4.3,3.9,0.13,73.0,27.0,86.0,1004.0,13.3,"Karachi, Pakistan",2026-05-17 23:00:00,2026-05-17 23:00:00,23,17,5,6,0.0,2026-05-20
18.4,46.6,55.0,4.2,3.5,0.14,74.0,27.0,85.0,1003.9,14.1,"Karachi, Pakistan",2026-05-18 00:00:00,2026-05-18 00:00:00,0,18,5,0,0.0,2026-05-21
18.7,46.7,56.0,5.1,3.9,0.17,74.0,27.1,82.0,1004.0,14.6,"Karachi, Pakistan",2026-05-18 01:00:00,2026-05-18 01:00:00,1,18,5,0,0.0,2026-05-21
20.5,55.2,57.0,6.3,4.5,0.21,74.0,27.9,76.0,1004.5,17.0,"Karachi, Pakistan",2026-05-18 02:00:00,2026-05-18 02:00:00,2,18,5,0,0.0,2026-05-21
24.2,63.8,61.0,6.8,4.9,0.234,74.0,28.8,71.0,1005.0,18.0,"Karachi, Pakistan",2026-05-18 03:00:00,2026-05-18 03:00:00,3,18,5,0,0.0,2026-05-21
25.3,66.6,69.0,6.0,5.1,0.228,74.0,30.0,65.0,1005.3,18.4,"Karachi, Pakistan",2026-05-18 04:00:00,2026-05-18 04:00:00,4,18,5,0,0.0,2026-05-21
26.1,69.2,80.0,4.5,5.1,0.207,74.0,31.0,61.0,1005.4,17.5,"Karachi, Pakistan",2026-05-18 05:00:00,2026-05-18 05:00:00,5,18,5,0,0.0,2026-05-21
26.2,70.1,87.0,3.4,5.0,0.191,74.0,32.0,58.0,1005.3,18.4,"Karachi, Pakistan",2026-05-18 06:00:00,2026-05-18 06:00:00,6,18,5,0,0.0,2026-05-21
25.6,68.2,88.0,2.9,4.8,0.187,74.0,32.2,57.0,1005.1,19.1,"Karachi, Pakistan",2026-05-18 07:00:00,2026-05-18 07:00:00,7,18,5,0,0.0,2026-05-21
24.9,66.4,86.0,2.7,4.5,0.187,74.0,32.2,56.0,1004.6,19.6,"Karachi, Pakistan",2026-05-18 08:00:00,2026-05-18 08:00:00,8,18,5,0,0.0,2026-05-21
24.7,65.7,83.0,2.9,4.3,0.192,74.0,32.1,59.0,1004.2,19.6,"Karachi, Pakistan",2026-05-18 09:00:00,2026-05-18 09:00:00,9,18,5,0,0.0,2026-05-21
24.6,64.5,78.0,3.4,4.3,0.206,74.0,31.7,62.0,1003.7,19.7,"Karachi, Pakistan",2026-05-18 10:00:00,2026-05-18 10:00:00,10,18,5,0,0.0,2026-05-21
24.4,62.9,72.0,4.3,4.3,0.224,74.0,31.2,64.0,1003.1,19.8,"Karachi, Pakistan",2026-05-18 11:00:00,2026-05-18 11:00:00,11,18,5,0,0.0,2026-05-21
24.7,61.9,66.0,6.0,4.4,0.235,74.0,30.8,66.0,1002.4,18.9,"Karachi, Pakistan",2026-05-18 12:00:00,2026-05-18 12:00:00,12,18,5,0,0.0,2026-05-21
24.6,60.5,60.0,8.0,4.5,0.233,74.0,29.6,72.0,1002.5,18.4,"Karachi, Pakistan",2026-05-18 13:00:00,2026-05-18 13:00:00,13,18,5,0,0.0,2026-05-21
24.3,56.8,52.0,10.7,4.8,0.224,74.0,28.8,77.0,1002.5,17.6,"Karachi, Pakistan",2026-05-18 14:00:00,2026-05-18 14:00:00,14,18,5,0,0.0,2026-05-21
21.0,48.4,46.0,12.6,4.9,0.213,73.0,28.5,79.0,1002.7,16.9,"Karachi, Pakistan",2026-05-18 15:00:00,2026-05-18 15:00:00,15,18,5,0,0.0,2026-05-21
18.7,43.8,44.0,12.9,5.0,0.203,73.0,28.5,79.0,1003.1,17.9,"Karachi, Pakistan",2026-05-18 16:00:00,2026-05-18 16:00:00,16,18,5,0,0.0,2026-05-21
17.8,41.4,45.0,12.4,5.0,0.191,73.0,28.5,80.0,1003.4,17.0,"Karachi, Pakistan",2026-05-18 17:00:00,2026-05-18 17:00:00,17,18,5,0,0.0,2026-05-21
17.4,40.9,46.0,11.4,4.9,0.179,72.0,28.5,80.0,1003.1,16.4,"Karachi, Pakistan",2026-05-18 18:00:00,2026-05-18 18:00:00,18,18,5,0,0.0,2026-05-21
16.8,40.0,48.0,9.7,4.6,0.164,72.0,28.4,81.0,1003.1,17.3,"Karachi, Pakistan",2026-05-18 19:00:00,2026-05-18 19:00:00,19,18,5,0,0.0,2026-05-21
16.2,39.5,51.0,7.5,4.1,0.149,71.0,28.2,83.0,1002.4,15.1,"Karachi, Pakistan",2026-05-18 20:00:00,2026-05-18 20:00:00,20,18,5,0,0.0,2026-05-21
15.9,39.6,53.0,5.8,3.8,0.139,71.0,28.2,82.0,1002.1,15.6,"Karachi, Pakistan",2026-05-18 21:00:00,2026-05-18 21:00:00,21,18,5,0,0.0,2026-05-21
15.8,39.9,54.0,5.0,3.7,0.134,71.0,28.2,81.0,1001.8,15.9,"Karachi, Pakistan",2026-05-18 22:00:00,2026-05-18 22:00:00,22,18,5,0,0.0,2026-05-21
15.7,40.0,54.0,4.6,3.8,0.134,70.0,28.2,82.0,1001.8,16.6,"Karachi, Pakistan",2026-05-18 23:00:00,2026-05-18 23:00:00,23,18,5,0,0.0,2026-05-21
16.1,39.6,57.0,4.5,3.7,0.144,70.0,28.3,82.0,1001.9,16.8,"Karachi, Pakistan",2026-05-19 00:00:00,2026-05-19 00:00:00,0,19,5,1,0.0,2026-05-22
16.2,39.8,58.0,5.2,3.9,0.173,70.0,28.3,82.0,1002.3,17.2,"Karachi, Pakistan",2026-05-19 01:00:00,2026-05-19 01:00:00,1,19,5,1,0.0,2026-05-22
19.3,48.5,59.0,6.2,4.2,0.211,69.0,29.0,79.0,1003.0,19.7,"Karachi, Pakistan",2026-05-19 02:00:00,2026-05-19 02:00:00,2,19,5,1,0.0,2026-05-22
22.2,60.5,62.0,6.6,4.5,0.235,69.0,30.0,72.0,1003.4,21.3,"Karachi, Pakistan",2026-05-19 03:00:00,2026-05-19 03:00:00,3,19,5,1,0.0,2026-05-22
23.5,65.4,70.0,5.8,4.7,0.229,69.0,31.0,67.0,1003.9,21.2,"Karachi, Pakistan",2026-05-19 04:00:00,2026-05-19 04:00:00,4,19,5,1,0.0,2026-05-22
23.1,63.8,80.0,4.5,4.8,0.207,69.0,31.9,66.0,1004.1,20.2,"Karachi, Pakistan",2026-05-19 05:00:00,2026-05-19 05:00:00,5,19,5,1,0.0,2026-05-22
23.7,67.5,87.0,3.5,4.9,0.192,69.0,32.8,63.0,1004.2,19.6,"Karachi, Pakistan",2026-05-19 06:00:00,2026-05-19 06:00:00,6,19,5,1,0.0,2026-05-22
24.4,70.8,90.0,3.1,4.8,0.19,69.0,33.0,63.0,1003.8,19.5,"Karachi, Pakistan",2026-05-19 07:00:00,2026-05-19 07:00:00,7,19,5,1,0.0,2026-05-22
24.8,71.0,91.0,3.0,4.7,0.194,68.0,33.1,63.0,1003.1,19.6,"Karachi, Pakistan",2026-05-19 08:00:00,2026-05-19 08:00:00,8,19,5,1,0.0,2026-05-22
24.5,67.8,89.0,3.3,4.6,0.204,68.0,32.9,65.0,1002.5,19.2,"Karachi, Pakistan",2026-05-19 09:00:00,2026-05-19 09:00:00,9,19,5,1,0.0,2026-05-22
24.1,64.7,84.0,4.1,4.6,0.224,68.0,32.5,67.0,1002.0,18.6,"Karachi, Pakistan",2026-05-19 10:00:00,2026-05-19 10:00:00,10,19,5,1,0.0,2026-05-22
23.1,59.5,76.0,5.2,4.6,0.249,68.0,31.9,71.0,1001.4,17.7,"Karachi, Pakistan",2026-05-19 11:00:00,2026-05-19 11:00:00,11,19,5,1,0.0,2026-05-22
22.8,58.7,70.0,6.8,4.7,0.264,68.0,31.5,70.0,1001.3,17.1,"Karachi, Pakistan",2026-05-19 12:00:00,2026-05-19 12:00:00,12,19,5,1,0.0,2026-05-22
21.4,49.8,62.0,9.1,4.9,0.259,68.0,30.4,76.0,1001.4,16.1,"Karachi, Pakistan",2026-05-19 13:00:00,2026-05-19 13:00:00,13,19,5,1,0.0,2026-05-22
20.4,42.7,52.0,12.2,5.2,0.245,68.0,29.5,82.0,1001.5,14.7,"Karachi, Pakistan",2026-05-19 14:00:00,2026-05-19 14:00:00,14,19,5,1,0.0,2026-05-22
16.6,34.3,44.0,14.4,5.4,0.231,67.0,29.0,86.0,1002.0,12.6,"Karachi, Pakistan",2026-05-19 15:00:00,2026-05-19 15:00:00,15,19,5,1,0.0,2026-05-22
16.2,31.4,41.0,15.1,5.5,0.225,67.0,28.9,87.0,1002.5,10.1,"Karachi, Pakistan",2026-05-19 16:00:00,2026-05-19 16:00:00,16,19,5,1,0.0,2026-05-22
16.4,31.9,42.0,14.8,5.6,0.22,67.0,28.6,87.0,1003.2,9.9,"Karachi, Pakistan",2026-05-19 17:00:00,2026-05-19 17:00:00,17,19,5,1,0.0,2026-05-22
16.8,33.2,43.0,13.9,5.5,0.21,67.0,28.9,87.0,1003.2,10.7,"Karachi, Pakistan",2026-05-19 18:00:00,2026-05-19 18:00:00,18,19,5,1,0.0,2026-05-22
16.8,34.0,45.0,12.0,5.1,0.19,67.0,28.5,90.0,1003.0,11.2,"Karachi, Pakistan",2026-05-19 19:00:00,2026-05-19 19:00:00,19,19,5,1,0.0,2026-05-22
16.4,34.0,49.0,9.5,4.6,0.166,67.0,28.2,91.0,1002.5,11.8,"Karachi, Pakistan",2026-05-19 20:00:00,2026-05-19 20:00:00,20,19,5,1,0.0,2026-05-22
16.2,34.2,52.0,7.5,4.3,0.149,67.0,28.0,92.0,1002.3,12.1,"Karachi, Pakistan",2026-05-19 21:00:00,2026-05-19 21:00:00,21,19,5,1,0.0,2026-05-22
16.5,36.0,54.0,6.5,4.2,0.141,67.0,27.8,93.0,1002.1,11.3,"Karachi, Pakistan",2026-05-19 22:00:00,2026-05-19 22:00:00,22,19,5,1,0.0,2026-05-22
16.9,38.4,56.0,6.0,4.3,0.139,67.0,27.6,93.0,1002.2,12.1,"Karachi, Pakistan",2026-05-19 23:00:00,2026-05-19 23:00:00,23,19,5,1,0.0,2026-05-22
16.7,37.3,58.0,5.9,4.4,0.152,67.0,27.9,90.0,1002.4,13.0,"Karachi, Pakistan",2026-05-20 00:00:00,2026-05-20 00:00:00,0,20,5,2,0.0,2026-05-23
17.1,38.1,61.0,6.8,4.7,0.193,67.0,27.8,89.0,1002.9,14.0,"Karachi, Pakistan",2026-05-20 01:00:00,2026-05-20 01:00:00,1,20,5,2,0.0,2026-05-23
19.3,48.0,65.0,8.0,5.1,0.249,67.0,28.5,82.0,1003.7,16.0,"Karachi, Pakistan",2026-05-20 02:00:00,2026-05-20 02:00:00,2,20,5,2,0.0,2026-05-23
22.5,56.2,72.0,8.5,5.5,0.282,67.0,29.5,75.0,1004.1,15.4,"Karachi, Pakistan",2026-05-20 03:00:00,2026-05-20 03:00:00,3,20,5,2,0.0,2026-05-23
23.9,61.7,85.0,7.5,5.8,0.271,67.0,30.4,70.0,1004.5,15.8,"Karachi, Pakistan",2026-05-20 04:00:00,2026-05-20 04:00:00,4,20,5,2,0.0,2026-05-23
25.4,68.0,101.0,5.7,5.9,0.237,67.0,31.2,67.0,1004.7,16.4,"Karachi, Pakistan",2026-05-20 05:00:00,2026-05-20 05:00:00,5,20,5,2,0.0,2026-05-23
26.7,73.3,113.0,4.3,6.0,0.212,67.0,32.5,63.0,1004.5,17.0,"Karachi, Pakistan",2026-05-20 06:00:00,2026-05-20 06:00:00,6,20,5,2,0.0,2026-05-23
27.1,76.1,117.0,3.8,5.9,0.207,68.0,33.0,58.0,1004.2,17.1,"Karachi, Pakistan",2026-05-20 07:00:00,2026-05-20 07:00:00,7,20,5,2,0.0,2026-05-23
27.4,78.0,117.0,3.6,5.6,0.211,68.0,33.2,56.0,1003.6,17.4,"Karachi, Pakistan",2026-05-20 08:00:00,2026-05-20 08:00:00,8,20,5,2,0.0,2026-05-23
27.4,76.8,114.0,4.0,5.4,0.22,68.0,33.2,57.0,1003.0,17.0,"Karachi, Pakistan",2026-05-20 09:00:00,2026-05-20 09:00:00,9,20,5,2,0.0,2026-05-23
27.8,77.3,108.0,4.8,5.4,0.237,68.0,32.8,59.0,1002.4,16.7,"Karachi, Pakistan",2026-05-20 10:00:00,2026-05-20 10:00:00,10,20,5,2,0.0,2026-05-23
28.0,75.9,100.0,6.1,5.4,0.259,69.0,32.1,64.0,1001.8,16.9,"Karachi, Pakistan",2026-05-20 11:00:00,2026-05-20 11:00:00,11,20,5,2,0.0,2026-05-23
32.4,92.2,92.0,8.0,5.2,0.276,69.0,31.6,63.0,1001.7,15.8,"Karachi, Pakistan",2026-05-20 12:00:00,2026-05-20 12:00:00,12,20,5,2,0.0,2026-05-23
31.2,83.6,81.0,11.2,5.5,0.286,70.0,30.4,71.0,1001.5,14.6,"Karachi, Pakistan",2026-05-20 13:00:00,2026-05-20 13:00:00,13,20,5,2,0.0,2026-05-23
30.5,74.5,67.0,15.6,6.0,0.292,71.0,29.4,78.0,1001.8,12.5,"Karachi, Pakistan",2026-05-20 14:00:00,2026-05-20 14:00:00,14,20,5,2,0.0,2026-05-23
27.5,61.2,56.0,18.3,6.2,0.287,72.0,28.9,83.0,1002.2,11.8,"Karachi, Pakistan",2026-05-20 15:00:00,2026-05-20 15:00:00,15,20,5,2,0.0,2026-05-23
26.0,55.4,53.0,18.0,6.1,0.266,73.0,28.6,85.0,1002.7,12.0,"Karachi, Pakistan",2026-05-20 16:00:00,2026-05-20 16:00:00,16,20,5,2,0.0,2026-05-23
24.9,53.7,54.0,16.1,5.8,0.236,73.0,28.5,86.0,1003.3,13.2,"Karachi, Pakistan",2026-05-20 17:00:00,2026-05-20 17:00:00,17,20,5,2,0.0,2026-05-23
23.8,52.0,55.0,13.9,5.5,0.208,74.0,28.8,85.0,1003.3,16.3,"Karachi, Pakistan",2026-05-20 18:00:00,2026-05-20 18:00:00,18,20,5,2,0.0,2026-05-23
23.1,52.7,56.0,11.5,5.0,0.185,75.0,28.7,84.0,1003.1,15.3,"Karachi, Pakistan",2026-05-20 19:00:00,2026-05-20 19:00:00,19,20,5,2,0.0,2026-05-23
22.5,53.6,59.0,8.7,4.5,0.165,75.0,28.3,88.0,1002.7,14.0,"Karachi, Pakistan",2026-05-20 20:00:00,2026-05-20 20:00:00,20,20,5,2,0.0,2026-05-23
22.4,54.5,60.0,6.7,4.2,0.152,76.0,28.2,88.0,1002.4,14.2,"Karachi, Pakistan",2026-05-20 21:00:00,2026-05-20 21:00:00,21,20,5,2,0.0,2026-05-23
22.5,55.8,60.0,5.9,4.2,0.145,77.0,28.1,86.0,1002.3,14.1,"Karachi, Pakistan",2026-05-20 22:00:00,2026-05-20 22:00:00,22,20,5,2,0.0,2026-05-23
22.8,57.2,59.0,5.8,4.4,0.145,77.0,28.2,83.0,1002.4,13.7,"Karachi, Pakistan",2026-05-20 23:00:00,2026-05-20 23:00:00,23,20,5,2,0.0,2026-05-23
23.8,61.0,62.0,6.0,4.6,0.157,78.0,28.3,84.0,1002.4,12.5,"Karachi, Pakistan",2026-05-21 00:00:00,2026-05-21 00:00:00,0,21,5,3,0.0,2026-05-24
24.7,63.6,64.0,6.9,5.0,0.195,78.0,28.1,84.0,1003.0,12.1,"Karachi, Pakistan",2026-05-21 01:00:00,2026-05-21 01:00:00,1,21,5,3,0.0,2026-05-24
28.2,80.8,66.0,8.1,5.5,0.245,79.0,28.7,80.0,1003.6,13.6,"Karachi, Pakistan",2026-05-21 02:00:00,2026-05-21 02:00:00,2,21,5,3,0.0,2026-05-24
33.1,100.8,71.0,8.5,5.8,0.275,80.0,29.8,74.0,1004.2,14.9,"Karachi, Pakistan",2026-05-21 03:00:00,2026-05-21 03:00:00,3,21,5,3,0.0,2026-05-24
36.1,111.3,80.0,7.3,5.8,0.264,81.0,30.9,67.0,1004.4,15.5,"Karachi, Pakistan",2026-05-21 04:00:00,2026-05-21 04:00:00,4,21,5,3,0.0,2026-05-24
34.6,105.7,92.0,5.2,5.7,0.233,82.0,31.5,65.0,1004.6,15.9,"Karachi, Pakistan",2026-05-21 05:00:00,2026-05-21 05:00:00,5,21,5,3,0.0,2026-05-24
34.6,104.1,100.0,3.7,5.5,0.209,82.0,32.5,62.0,1004.6,15.9,"Karachi, Pakistan",2026-05-21 06:00:00,2026-05-21 06:00:00,6,21,5,3,0.0,2026-05-24
34.1,103.6,102.0,3.1,5.4,0.203,83.0,32.5,63.0,1004.4,15.9,"Karachi, Pakistan",2026-05-21 07:00:00,2026-05-21 07:00:00,7,21,5,3,0.0,2026-05-24
33.5,101.0,100.0,3.1,5.2,0.204,84.0,32.6,63.0,1003.9,16.6,"Karachi, Pakistan",2026-05-21 08:00:00,2026-05-21 08:00:00,8,21,5,3,0.0,2026-05-24
